"SUID","_wks_percentile_bucket","_wkshell","AverageShortestPathLength","BetweennessCentrality","ClosenessCentrality","ClusteringCoefficient","Degree","Eccentricity","IsSingleNode","name","NeighborhoodConnectivity","NumberOfDirectedEdges","NumberOfUndirectedEdges","PartnerOfMultiEdgedNodePairs","Radiality","selected","SelfLoops","shared name","Stress","TopologicalCoefficient"
"28172","10","27","4.01225766","2.165E-5","0.24923624","0.0","4","6","false","P21754","8.75","4","0","0","0.62346779","false","0","P21754","42664","0.31"
"28178","15","39","3.94934334","2.776E-4","0.25320665","0.0","6","6","false","P01591","7.33333333","6","0","0","0.63133208","false","0","P01591","492140","0.16666667"
"28180","50","129","3.65153221","3.1131E-4","0.27385764","0.0","11","6","false","Q96CN7","15.81818182","11","0","0","0.66855847","false","0","Q96CN7","608400","0.12146051"
"28183","40","91","3.7644778","1.306E-5","0.26564109","0.0","7","6","false","Q8TD55","19.85714286","7","0","0","0.65444028","false","0","Q8TD55","33342","0.20722135"
"28186","50","141","3.55859912","8.05E-6","0.28100945","0.0","7","6","false","Q86YV5","39.14285714","7","0","0","0.68017511","false","0","Q86YV5","56822","0.25428571"
"28190","50","130","3.59962477","1.271E-5","0.27780673","0.0","6","6","false","P31629","40.83333333","6","0","0","0.6750469","false","0","P31629","49974","0.3292011"
"28192","40","98","3.71707317","3.419E-4","0.26902887","0.0","9","6","false","Q8NDX1","15.88888889","9","0","0","0.66036585","false","0","Q8NDX1","680788","0.15672515"
"28194","45","117","3.75922452","3.697E-5","0.26601231","0.0","6","6","false","Q9NP56","35.66666667","6","0","0","0.65509694","false","0","Q9NP56","70810","0.36111111"
"28201","70","235","3.60950594","0.00146508","0.27704623","0.0","26","6","false","Q9H015","7.57692308","26","0","0","0.67381176","false","0","Q9H015","1036574","0.04697802"
"28206","40","92","3.63802376","7.4687E-4","0.27487451","0.0","11","6","false","Q9Y5G3","10.45454545","11","0","0","0.67024703","false","0","Q9Y5G3","1460440","0.10623085"
"28210","25","58","3.73308318","5.36E-6","0.26787509","0.0","5","6","false","P42126","18.4","5","0","0","0.6583646","false","0","P42126","15192","0.232"
"28219","15","38","3.87016886","8.8E-6","0.25838666","0.0","4","6","false","P62760","14.75","4","0","0","0.64122889","false","0","P62760","17608","0.28061224"
"28233","40","93","4.22714196","5.7346E-4","0.23656646","0.0","15","7","false","Q96MV1","4.2","15","0","0","0.59660725","false","0","Q96MV1","1034766","0.08421053"
"28252","0","7","4.59499687","0.0","0.217628","0.0","1","7","false","Q13308","12.0","1","0","0","0.55062539","false","0","Q13308","0","0.0"
"28337","25","57","4.00675422","2.21E-6","0.24957857","0.0","2","6","false","P48060","54.5","2","0","0","0.62415572","false","0","P48060","4128","0.5"
"28359","0","9","4.18023765","0.0","0.23922085","0.0","1","6","false","Q6ZMS7","16.0","1","0","0","0.60247029","false","0","Q6ZMS7","0","0.0"
"28368","0","5","4.71694809","0.0","0.21200148","0.0","1","7","false","P16278","9.0","1","0","0","0.53538149","false","0","P16278","0","0.0"
"28384","0","9","4.56435272","0.0","0.21908912","0.0","1","7","false","Q9UJX3","16.0","1","0","0","0.55445591","false","0","Q9UJX3","0","0.0"
"28387","0","9","4.56435272","0.0","0.21908912","0.0","1","7","false","Q9UJX4","16.0","1","0","0","0.55445591","false","0","Q9UJX4","0","0.0"
"28389","0","8","4.27191995","0.0","0.23408678","0.0","1","6","false","O43557","14.0","1","0","0","0.59101001","false","0","O43557","0","0.0"
"28397","70","281","3.43489681","0.00240524","0.29112956","0.0","27","6","false","Q12946","5.25925926","27","0","0","0.6956379","false","0","Q12946","3706906","0.04579849"
"28402","60","183","3.97348343","0.0014507","0.25166835","0.0","23","6","false","Q3KNW5","4.60869565","23","0","0","0.62831457","false","0","Q3KNW5","2387954","0.06444099"
"28417","0","12","4.97335835","0.0","0.20107137","0.0","1","7","false","Q969E2","23.0","1","0","0","0.50333021","false","0","Q969E2","0","0.0"
"28419","0","14","4.81475922","1.78E-6","0.20769471","0.0","2","7","false","Q5RI15","13.5","2","0","0","0.5231551","false","0","Q5RI15","1716","0.5"
"28421","0","12","4.97335835","0.0","0.20107137","0.0","1","7","false","Q86T03","23.0","1","0","0","0.50333021","false","0","Q86T03","0","0.0"
"28427","0","12","4.97335835","0.0","0.20107137","0.0","1","7","false","Q8N4L2","23.0","1","0","0","0.50333021","false","0","Q8N4L2","0","0.0"
"28429","10","30","4.27842402","7.83E-6","0.23373092","0.0","3","7","false","Q03518","21.66666667","3","0","0","0.590197","false","0","Q03518","14368","0.3625731"
"28431","5","18","4.92532833","8.7E-7","0.20303215","0.0","2","7","false","O60831","19.0","2","0","0","0.50933396","false","0","O60831","2202","0.58064516"
"28439","5","26","4.48555347","1.19E-5","0.22293793","0.0","3","7","false","Q12893","16.66666667","3","0","0","0.56430582","false","0","Q12893","16230","0.35606061"
"28442","0","11","4.89193246","2.25E-6","0.20441819","0.0","2","7","false","P51798","9.0","2","0","0","0.51350844","false","0","P51798","1516","0.5"
"28444","0","8","5.22701689","0.0","0.19131371","0.0","1","8","false","Q96BI1","15.0","1","0","0","0.47162289","false","0","Q96BI1","0","0.0"
"28451","5","21","4.5942464","1.858E-5","0.21766355","0.0","4","7","false","Q6ZMG9","5.75","4","0","0","0.5507192","false","0","Q6ZMG9","13094","0.25"
"28457","0","9","4.57435897","2.21E-6","0.21860987","0.0","2","7","false","Q9NZI7","7.0","2","0","0","0.55320513","false","0","Q9NZI7","5662","0.54545455"
"28464","15","34","4.11944966","2.9168E-4","0.24275087","0.0","6","7","false","Q70UQ0","7.83333333","6","0","0","0.61006879","false","0","Q70UQ0","185038","0.16666667"
"28471","5","23","4.06841776","4.59E-6","0.2457958","0.0","2","6","false","Q9H098","20.5","2","0","0","0.61644778","false","0","Q9H098","3428","0.5"
"28476","5","20","4.07079425","0.0","0.24565231","0.0","1","6","false","P46952","39.0","1","0","0","0.61615072","false","0","P46952","0","0.0"
"28478","5","25","4.05891182","2.596E-4","0.24637145","0.0","3","6","false","O75908","14.66666667","3","0","0","0.61763602","false","0","O75908","408972","0.33333333"
"28481","40","103","3.63764853","1.81E-5","0.27490286","0.0","9","6","false","O60701","14.33333333","9","0","0","0.67029393","false","0","O60701","53148","0.13333333"
"28483","25","62","3.64652908","1.48E-5","0.27423338","0.0","4","6","false","O75324","34.0","4","0","0","0.66918386","false","0","O75324","31712","0.26612903"
"28485","15","34","3.77298311","2.5128E-4","0.26504227","0.0","3","6","false","Q5VUJ9","21.33333333","3","0","0","0.65337711","false","0","Q5VUJ9","339544","0.35672515"
"28499","5","23","4.02013759","2.03E-6","0.24874771","0.0","3","7","false","Q9H898","12.66666667","3","0","0","0.6224828","false","0","Q9H898","5114","0.36458333"
"28501","0","10","4.13533458","0.0","0.2418184","0.0","1","7","false","O94819","18.0","1","0","0","0.60808318","false","0","O94819","0","0.0"
"28503","10","30","4.00437774","4.355E-5","0.24972669","0.0","5","6","false","Q6P9F7","8.0","5","0","0","0.62445278","false","0","Q6P9F7","46758","0.21212121"
"28505","0","16","4.09493433","2.92E-5","0.24420416","0.0","3","7","false","P34969","8.0","3","0","0","0.61313321","false","0","P34969","62244","0.35"
"28512","50","130","3.72670419","8.04E-6","0.26833361","0.0","6","6","false","Q14CB8","40.83333333","6","0","0","0.65916198","false","0","Q14CB8","41444","0.37578616"
"28514","0","13","4.20600375","0.0","0.23775538","0.0","1","7","false","Q86T96","24.0","1","0","0","0.59924953","false","0","Q86T96","0","0.0"
"28528","30","69","3.63614759","5.663E-5","0.27501634","0.0","8","6","false","O15066","10.75","8","0","0","0.67048155","false","0","O15066","89496","0.13928571"
"28530","25","58","3.82226391","1.7271E-4","0.26162505","0.0","8","6","false","Q4KMG9","8.875","8","0","0","0.64721701","false","0","Q4KMG9","187252","0.14583333"
"28543","0","16","4.10343965","1.66E-6","0.24369799","0.0","2","6","false","P08567","14.0","2","0","0","0.61207004","false","0","P08567","1172","0.5"
"28549","20","44","3.67091932","7.0E-7","0.27241133","0.0","2","6","false","Q52LW3","42.5","2","0","0","0.66613508","false","0","Q52LW3","2938","0.51234568"
"28551","35","75","3.71432145","1.398E-5","0.26922818","0.0","7","6","false","Q14571","15.14285714","7","0","0","0.66070982","false","0","Q14571","42920","0.16071429"
"28554","0","6","4.11419637","0.0","0.24306083","0.0","1","6","false","Q9UPI3","10.0","1","0","0","0.61072545","false","0","Q9UPI3","0","0.0"
"28558","50","141","3.47554722","6.631E-5","0.28772448","0.0","10","6","false","Q9NWR8","21.2","10","0","0","0.6905566","false","0","Q9NWR8","157410","0.13741497"
"28560","50","136","3.4945591","2.399E-5","0.28615913","0.0","9","6","false","Q99952","25.44444444","9","0","0","0.68818011","false","0","Q99952","82444","0.15471167"
"28562","25","61","3.69656035","3.736E-5","0.27052176","0.0","6","6","false","Q13424","15.0","6","0","0","0.66292996","false","0","Q13424","50498","0.18181818"
"28564","15","33","3.87979987","1.48E-6","0.25774525","0.0","2","6","false","Q9P2F6","32.0","2","0","0","0.64002502","false","0","Q9P2F6","6562","0.50819672"
"28569","20","47","3.8097561","5.985E-5","0.26248399","0.0","3","6","false","O00254","31.0","3","0","0","0.64878049","false","0","O00254","48664","0.375"
"28572","45","122","3.57673546","7.99E-6","0.27958456","0.0","7","6","false","Q6S5L8","31.0","7","0","0","0.67790807","false","0","Q6S5L8","40800","0.2238806"
"28575","35","80","3.59011882","5.5415E-4","0.27854231","0.0","8","6","false","O43157","15.625","8","0","0","0.67623515","false","0","O43157","670060","0.14199029"
"28579","55","154","3.43051907","1.738E-4","0.29150108","0.0","12","6","false","P98160","21.83333333","12","0","0","0.69618512","false","0","P98160","240166","0.10964912"
"28582","25","58","3.68980613","4.0E-6","0.27101695","0.0","4","6","false","Q13202","25.25","4","0","0","0.66377423","false","0","Q13202","12184","0.30696203"
"28586","55","170","3.45778612","7.768E-5","0.28920239","0.0","12","6","false","Q8N1I0","23.0","12","0","0","0.69277674","false","0","Q8N1I0","205898","0.11578947"
"28594","0","16","3.91419637","5.6E-7","0.25548028","0.0","2","6","false","Q9BQY9","14.0","2","0","0","0.63572545","false","0","Q9BQY9","1986","0.5"
"28596","45","117","3.70719199","7.6E-6","0.26974594","0.0","6","6","false","A6ND36","35.0","6","0","0","0.661601","false","0","A6ND36","28040","0.31192661"
"28598","30","73","3.65178236","5.277E-5","0.27383888","0.0","6","6","false","P56199","22.0","6","0","0","0.6685272","false","0","P56199","93440","0.1875"
"28600","0","7","4.14421513","0.0","0.24130021","0.0","1","6","false","Q9H9R9","13.0","1","0","0","0.60697311","false","0","Q9H9R9","0","0.0"
"28620","10","26","3.92620388","4.28E-6","0.25469895","0.0","2","6","false","Q8WV15","31.0","2","0","0","0.63422452","false","0","Q8WV15","898","0.5"
"28631","40","92","3.56185116","2.7838E-4","0.28075289","0.0","7","6","false","Q5TH69","24.71428571","7","0","0","0.67976861","false","0","Q5TH69","473010","0.16242661"
"28637","20","46","3.84290181","1.342E-5","0.26022002","0.0","4","6","false","Q96SQ9","19.25","4","0","0","0.64463727","false","0","Q96SQ9","16584","0.28515625"
"28643","5","20","4.03389619","9.1E-7","0.24789929","0.0","2","6","false","Q5VWP2","17.5","2","0","0","0.62076298","false","0","Q5VWP2","1848","0.5"
"28647","0","10","4.10769231","0.0","0.24344569","0.0","1","6","false","Q96PC3","18.0","1","0","0","0.61153846","false","0","Q96PC3","0","0.0"
"28654","5","20","3.94571607","2.6E-7","0.25343942","0.0","2","6","false","Q8TAX0","17.5","2","0","0","0.63178549","false","0","Q8TAX0","1082","0.55"
"28658","40","91","3.5318324","3.9799E-4","0.28313914","0.0","9","6","false","P21453","15.66666667","9","0","0","0.68352095","false","0","P21453","533032","0.12429379"
"28671","0","13","4.3083177","2.5016E-4","0.23210916","0.0","2","7","false","P05408","12.0","2","0","0","0.58646029","false","0","P05408","150192","0.5"
"28674","25","57","3.99637273","2.944E-5","0.25022691","0.0","3","6","false","Q15582","47.0","3","0","0","0.62545341","false","0","Q15582","17284","0.33333333"
"28676","0","12","4.30856785","0.0","0.23209568","0.0","1","7","false","Q4L180","23.0","1","0","0","0.58642902","false","0","Q4L180","0","0.0"
"28679","0","12","4.30856785","0.0","0.23209568","0.0","1","7","false","Q9GZX5","23.0","1","0","0","0.58642902","false","0","Q9GZX5","0","0.0"
"28694","30","71","3.91056911","2.384E-5","0.25571726","0.0","6","6","false","O75051","19.5","6","0","0","0.63617886","false","0","O75051","41074","0.23417722"
"28697","25","64","3.84102564","1.603E-5","0.26034713","0.0","5","6","false","P43251","21.2","5","0","0","0.64487179","false","0","P43251","23184","0.2556962"
"28704","20","48","3.8424015","7.4E-7","0.26025391","0.0","4","6","false","Q8NCM2","19.25","4","0","0","0.64469981","false","0","Q8NCM2","7168","0.33796296"
"28712","5","22","3.92295184","0.0","0.25491009","0.0","1","6","false","O60312","43.0","1","0","0","0.63463102","false","0","O60312","0","0.0"
"28718","0","7","4.30994371","0.0","0.23202159","0.0","1","7","false","Q96EF0","13.0","1","0","0","0.58625704","false","0","Q96EF0","0","0.0"
"28725","35","82","3.68730457","4.375E-5","0.27120081","0.0","6","6","false","Q9BQ31","22.16666667","6","0","0","0.66408693","false","0","Q9BQ31","64078","0.23518519"
"28729","40","102","3.60838024","1.1501E-4","0.27713266","0.0","11","6","false","Q9NPF0","12.45454545","11","0","0","0.67395247","false","0","Q9NPF0","138180","0.09874608"
"28753","5","18","3.98298937","0.0","0.25106771","0.0","1","7","false","Q9NWV8","35.0","1","0","0","0.62712633","false","0","Q9NWV8","0","0.0"
"28764","0","6","4.7988743","3.1E-7","0.2083822","0.0","2","7","false","O43502","3.5","2","0","0","0.52514071","false","0","O43502","632","0.625"
"28775","20","48","4.06316448","2.477E-5","0.24611359","0.0","5","7","false","P08962","21.6","5","0","0","0.61710444","false","0","P08962","60134","0.22150538"
"28784","0","6","4.42201376","0.0","0.22614131","0.0","1","7","false","Q7RTU7","10.0","1","0","0","0.57224828","false","0","Q7RTU7","0","0.0"
"28790","20","44","3.95434647","0.0","0.25288629","0.0","1","6","false","Q99594","87.0","1","0","0","0.63070669","false","0","Q99594","0","0.0"
"28796","30","66","3.83989994","4.317E-5","0.26042345","0.0","2","6","false","Q96KQ4","106.0","2","0","0","0.64501251","false","0","Q96KQ4","26872","0.50239234"
"28813","20","44","3.95434647","0.0","0.25288629","0.0","1","6","false","Q9C040","87.0","1","0","0","0.63070669","false","0","Q9C040","0","0.0"
"28817","20","44","3.95434647","0.0","0.25288629","0.0","1","6","false","O43295","87.0","1","0","0","0.63070669","false","0","O43295","0","0.0"
"28826","20","44","3.95434647","0.0","0.25288629","0.0","1","6","false","Q8WXI2","87.0","1","0","0","0.63070669","false","0","Q8WXI2","0","0.0"
"28836","35","75","3.60150094","2.7782E-4","0.27766201","0.06666667","6","6","false","P10114","23.5","6","0","0","0.67481238","false","0","P10114","144302","0.17564103"
"28839","20","44","3.95434647","0.0","0.25288629","0.0","1","6","false","Q96G01","87.0","1","0","0","0.63070669","false","0","Q96G01","0","0.0"
"28842","20","44","3.95434647","0.0","0.25288629","0.0","1","6","false","Q8WY54","87.0","1","0","0","0.63070669","false","0","Q8WY54","0","0.0"
"28845","20","44","3.95434647","0.0","0.25288629","0.0","1","6","false","Q13439","87.0","1","0","0","0.63070669","false","0","Q13439","0","0.0"
"28855","20","44","3.95434647","0.0","0.25288629","0.0","1","6","false","Q9UL68","87.0","1","0","0","0.63070669","false","0","Q9UL68","0","0.0"
"28858","20","44","3.95434647","0.0","0.25288629","0.0","1","6","false","Q8IVF5","87.0","1","0","0","0.63070669","false","0","Q8IVF5","0","0.0"
"28860","20","44","3.95434647","0.0","0.25288629","0.0","1","6","false","Q5TBA9","87.0","1","0","0","0.63070669","false","0","Q5TBA9","0","0.0"
"28864","20","56","3.88630394","2.527E-5","0.25731389","0.0","2","6","false","P61009","72.0","2","0","0","0.63921201","false","0","P61009","13336","0.5"
"28887","0","3","4.79912445","0.0","0.20837134","0.0","1","7","false","Q8N5R6","5.0","1","0","0","0.52510944","false","0","Q8N5R6","0","0.0"
"28890","0","2","5.15709819","0.0","0.1939075","0.0","1","8","false","P30408","3.0","1","0","0","0.48036273","false","0","P30408","0","0.0"
"28892","0","12","4.28742964","0.0","0.23323998","0.0","1","7","false","O43680","23.0","1","0","0","0.58907129","false","0","O43680","0","0.0"
"28894","0","12","4.28742964","0.0","0.23323998","0.0","1","7","false","O95259","23.0","1","0","0","0.58907129","false","0","O95259","0","0.0"
"28896","5","18","4.03026892","8.1E-7","0.2481224","0.0","2","7","false","Q9BYS1","16.5","2","0","0","0.62121639","false","0","Q9BYS1","2610","0.51666667"
"28913","25","65","3.69718574","2.6253E-4","0.270476","0.0","6","6","false","Q96S79","17.0","6","0","0","0.66285178","false","0","Q96S79","515808","0.17977528"
"29014","0","2","5.05878674","0.0","0.19767586","0.0","1","7","false","O15503","3.0","1","0","0","0.49265166","false","0","O15503","0","0.0"
"29031","0","2","4.77285804","0.0","0.20951807","0.0","1","7","false","Q13576","3.0","1","0","0","0.52839275","false","0","Q13576","0","0.0"
"29033","5","24","4.19337086","0.0","0.23847163","0.0","1","7","false","P24863","46.0","1","0","0","0.60082864","false","0","P24863","0","0.0"
"29035","5","24","4.19337086","0.0","0.23847163","0.0","1","7","false","Q96GS6","46.0","1","0","0","0.60082864","false","0","Q96GS6","0","0.0"
"29038","10","29","4.12507817","4.74E-5","0.24241965","0.0","2","6","false","P09038","44.5","2","0","0","0.60936523","false","0","P09038","30206","0.5"
