Human Herpes
P35222 Herpes_target
P27694 Herpes_target
P62988 Herpes_target
P28074 Herpes_target
Q13576 Herpes_target
P51665 Herpes_target
Q15025 Herpes_target
Q86UP2 Herpes_target
Q86UP2 Herpes_target
P07900 Herpes_target
P23508 Herpes_target
P35606 Herpes_target
O00401 Herpes_target
P63279 Herpes_target
P63279 Herpes_target
P36941 Herpes_target
P18850 Herpes_target
P02751 Herpes_target
P02751 Herpes_target
P02647 Herpes_target
P02647 Herpes_target
P02671 Herpes_target
P02671 Herpes_target
P07910 Herpes_target
P02768 Herpes_target
P02768 Herpes_target
P02768 Herpes_target
P02768 Herpes_target
P29122 Herpes_target
Q96RL1 Herpes_target
Q99996 Herpes_target
P34741 Herpes_target
Q16236 Herpes_target
P05106 Herpes_target
Q9P2M7 Herpes_target
P35580 Herpes_target
Q14152 Herpes_target
P46777 Herpes_target
P46379 Herpes_target
P02792 Herpes_target
P02792 Herpes_target
Q14203 Herpes_target
Q14203 Herpes_target
Q9UJY4 Herpes_target
Q96SN8 Herpes_target
Q96SN8 Herpes_target
O94875 Herpes_target
Q9ULT8 Herpes_target
Q9BVJ6 Herpes_target
Q9Y383 Herpes_target
O95373 Herpes_target
Q9H4A3 Herpes_target
Q9H4A3 Herpes_target
Q9H4A3 Herpes_target
Q9H4A3 Herpes_target
Q9H4A3 Herpes_target
Q9H4A3 Herpes_target
P13164 Herpes_target
Q14980 Herpes_target
P02545 Herpes_target
O00629 Herpes_target
Q86VP1 Herpes_target
Q86V48 Herpes_target
Q03001 Herpes_target
Q03001 Herpes_target
Q03001 Herpes_target
Q03001 Herpes_target
Q03001 Herpes_target
Q13813 Herpes_target
Q7Z406 Herpes_target
Q69YQ0 Herpes_target
O43707 Herpes_target
Q01082 Herpes_target
Q01082 Herpes_target
Q01082 Herpes_target
P12814 Herpes_target
P11021 Herpes_target
P36956 Herpes_target
Q9UGI0 Herpes_target
Q8N720 Herpes_target
Q08379 Herpes_target
Q08379 Herpes_target
P11310 Herpes_target
O94972 Herpes_target
Q96KQ7 Herpes_target
O43395 Herpes_target
Q92905 Herpes_target
Q92905 Herpes_target
Q96SB8 Herpes_target
O15226 Herpes_target
Q9UHX1 Herpes_target
Q14789 Herpes_target
Q14789 Herpes_target
Q14789 Herpes_target
Q14789 Herpes_target
Q9BUQ8 Herpes_target
P02795 Herpes_target
Q13127 Herpes_target
Q9Y6C2 Herpes_target
P14625 Herpes_target
P14625 Herpes_target
Q8IWZ3 Herpes_target
Q96MT8 Herpes_target
P21860 Herpes_target
P62258 Herpes_target
Q9HCM1 Herpes_target
Q9HCM1 Herpes_target
Q9NZN5 Herpes_target
Q7Z3K3 Herpes_target
Q7Z3K3 Herpes_target
Q15365 Herpes_target
Q9GZU2 Herpes_target
P02675 Herpes_target
P02675 Herpes_target
Q9UL03 Herpes_target
P09874 Herpes_target
Q9NYW8 Herpes_target
Q9NYW8 Herpes_target
Q96RI1 Herpes_target
Q92558 Herpes_target
Q15643 Herpes_target
Q15643 Herpes_target
Q92748 Herpes_target
Q9H3P7 Herpes_target
O14640 Herpes_target
Q9UKL3 Herpes_target
O00410 Herpes_target
Q8TDM6 Herpes_target
Q9BXL7 Herpes_target
P61201 Herpes_target
P55268 Herpes_target
Q86W92 Herpes_target
Q2M3G4 Herpes_target
Q8ND30 Herpes_target
Q14966 Herpes_target
Q01085 Herpes_target
P05787 Herpes_target
P24043 Herpes_target
Q7KZ85 Herpes_target
O00560 Herpes_target
P30622 Herpes_target
Q14457 Herpes_target
P04114 Herpes_target
P04114 Herpes_target
Q15629 Herpes_target
Q15172 Herpes_target
P34932 Herpes_target
O43159 Herpes_target
P0C0L5 Herpes_target
O60879 Herpes_target
Q7Z429 Herpes_target
P04196 Herpes_target
P04196 Herpes_target
O75197 Herpes_target
O00339 Herpes_target
P35749 Herpes_target
P49321 Herpes_target
O15020 Herpes_target
P28290 Herpes_target
O75387 Herpes_target
Q96AE4 Herpes_target
Q9UNK0 Herpes_target
Q9UNK0 Herpes_target
Q15005 Herpes_target
P52756 Herpes_target
Q5W0Q7 Herpes_target
Q9BSL1 Herpes_target
Q7Z7A1 Herpes_target
Q8TCN5 Herpes_target
O94953 Herpes_target
Q9Y4B4 Herpes_target
Q9Y520 Herpes_target
Q9H2P0 Herpes_target
Q8IYH5 Herpes_target
O75179 Herpes_target
O75179 Herpes_target
Q9NZ09 Herpes_target
Q9NPG4 Herpes_target
Q96KR1 Herpes_target
Q96KR1 Herpes_target
Q9NY74 Herpes_target
Q9NXG0 Herpes_target
Q9NXG0 Herpes_target
Q96EA4 Herpes_target
P56962 Herpes_target
P56962 Herpes_target
Q7Z3E2 Herpes_target
Q4V328 Herpes_target
Q4V328 Herpes_target
P29375 Herpes_target
Q9P0J7 Herpes_target
Q9GZR7 Herpes_target
Q9GZR7 Herpes_target
Q9ULJ7 Herpes_target
Q8NA29 Herpes_target
Q8NFH5 Herpes_target
Q6UXV4 Herpes_target
Q9UMS6 Herpes_target
Q6ZU65 Herpes_target
Q86VE9 Herpes_target
Q5M9N0 Herpes_target
Q7Z3S9 Herpes_target
O14972 Herpes_target
Q659C4 Herpes_target
Q8IWB9 Herpes_target
Q9P1Z2 Herpes_target
Q8IZ21 Herpes_target
Q5VSY0 Herpes_target
Q96ST8 Herpes_target
Q8N8U9 Herpes_target
B1AKG1 Herpes_target
Q3MJ40 Herpes_target
P12259 Herpes_target
P41235 Herpes_target
Q96PK2 Herpes_target
P29144 Herpes_target
Q5VU43 Herpes_target
Q5VU43 Herpes_target
P48960 Herpes_target
O94913 Herpes_target
Q13137 Herpes_target
P00740 Herpes_target
P00439 Herpes_target
refseq:NP_899152 Herpes_target
E2QRJ1 Herpes_target
refseq:XP_001723926 Herpes_target
refseq:XP_001723926 Herpes_target
Q9NZV1 Herpes_target
E7ENU5 Herpes_target
Q6IPF4 Herpes_target
refseq:NP_037450 Herpes_target
Q86VD5 Herpes_target
F8W7T7 Herpes_target
Q9NPI7 Herpes_target
Q5VVJ2 Herpes_target
Q9NVR5 Herpes_target
O75925 Herpes_target
P46939 Herpes_target
Q92793 Herpes_target
P52630 Herpes_target
P25963 Herpes_target
Q13616 Herpes_target
P62877 Herpes_target
P78527 Herpes_target
P27694 Herpes_target
O43318 Herpes_target
O15111 Herpes_target
O14920 Herpes_target
Q969H0 Herpes_target
Q13158 Herpes_target
Q93009 Herpes_target
Q93009 Herpes_target
P63279 Herpes_target
P63165 Herpes_target
P63165 Herpes_target
P30153 Herpes_target
Q15370 Herpes_target
Q15369 Herpes_target
Q13619 Herpes_target
Q99816 Herpes_target
P40337 Herpes_target
Q86V81 Herpes_target
P62805 Herpes_target
Q06330 Herpes_target
Q06330 Herpes_target
Q92985 Herpes_target
P04637 Herpes_target
P09874 Herpes_target
Q9BUJ2 Herpes_target
Q13546 Herpes_target
Q93034 Herpes_target
Q9UII4 Herpes_target
Q12933 Herpes_target
Q92793 Herpes_target
Q92793 Herpes_target
Q92793 Herpes_target
Q92793 Herpes_target
Q13263 Herpes_target
O75787 Herpes_target
O60678 Herpes_target
O14744 Herpes_target
Q9UNP9 Herpes_target
Q86X55 Herpes_target
Q15596 Herpes_target
Q92993 Herpes_target
O43566 Herpes_target
O43809 Herpes_target
Q9H0M0 Herpes_target
Q6PEY2 Herpes_target
Q71DI3 Herpes_target
Q03060 Herpes_target
Q7Z7J5 Herpes_target
Q96NC0 Herpes_target
A0A024RCH0 Herpes_target
Q7RTU3 Herpes_target
Q96HS1 Herpes_target
Q09472 Herpes_target
Q09472 Herpes_target
Q09472 Herpes_target
Q3ZAQ7 Herpes_target
Q8NC56 Herpes_target
Q13642 Herpes_target
Q9BWU0 Herpes_target
Q15057 Herpes_target
Q8NAP3 Herpes_target
Q96ST3 Herpes_target
Q8NC51 Herpes_target
Q7KZF4 Herpes_target
Q9UHF5 Herpes_target
Q8NC24 Herpes_target
P15170 Herpes_target
Q8WUA4 Herpes_target
Q9Y5Z7 Herpes_target
Q13547 Herpes_target
Q92769 Herpes_target
P09429 Herpes_target
P17096 Herpes_target
P61978 Herpes_target
Q00839 Herpes_target
P00739 Herpes_target
P55345 Herpes_target
Q99873 Herpes_target
P27695 Herpes_target
P34931 Herpes_target
P41134 Herpes_target
P10914 Herpes_target
Q14653 Herpes_target
Q14653 Herpes_target
O14896 Herpes_target
Q00987 Herpes_target
439936 Herpes_target
Q09161 Herpes_target
P19338 Herpes_target
Q16656 Herpes_target
Q15366 Herpes_target
Q9NVW2 Herpes_target
Q9BRK0 Herpes_target
Q9NZT1 Herpes_target
Q99471 Herpes_target
Q00325 Herpes_target
Q15904 Herpes_target
P06746 Herpes_target
Q9NVM4 Herpes_target
Q96LA8 Herpes_target
Q15257 Herpes_target
Q86WR0 Herpes_target
Q16537 Herpes_target
P53041 Herpes_target
Q9H4D5 Herpes_target
Q9NR22 Herpes_target
O43502 Herpes_target
O75771 Herpes_target
P15927 Herpes_target
P31151 Herpes_target
P84103 Herpes_target
Q8TAQ2 Herpes_target
P55854 Herpes_target
P61956 Herpes_target
P61956 Herpes_target
P08621 Herpes_target
P54274 Herpes_target
Q92754 Herpes_target
Q04725 Herpes_target
P0DPH7 Herpes_target
P0CG48 Herpes_target
P51668 Herpes_target
P51668 Herpes_target
P23025 Herpes_target
Q71U36 Herpes_target
Q00765 Herpes_target
Q9BZE9 Herpes_target
Q13838 Herpes_target
O14519 Herpes_target
Q9BQE3 Herpes_target
Q9Y6K9 Herpes_target
Q13769 Herpes_target
Q8IV48 Herpes_target
Q9BRQ0 Herpes_target
Q05519 Herpes_target
O76071 Herpes_target
O95218 Herpes_target
P38919 Herpes_target
Q9Y4C8 Herpes_target
Q13616 Herpes_target
Q13616 Herpes_target
Q07955 Herpes_target
P27694 Herpes_target
Q9Y4K3 Herpes_target
Q00653 Herpes_target
Q13576 Herpes_target
Q12824 Herpes_target
P07900 Herpes_target
Q15628 Herpes_target
Q93009 Herpes_target
P63165 Herpes_target
P52272 Herpes_target
P60709 Herpes_target
P17844 Herpes_target
P17844 Herpes_target
Q12906 Herpes_target
Q9Y676 Herpes_target
P62753 Herpes_target
Q86VP6 Herpes_target
Q13620 Herpes_target
Q13619 Herpes_target
Q13617 Herpes_target
Q13617 Herpes_target
P68400 Herpes_target
P62269 Herpes_target
P29590 Herpes_target
P11021 Herpes_target
P08047 Herpes_target
Q15365 Herpes_target
O00410 Herpes_target
Q93034 Herpes_target
P34932 Herpes_target
P06400 Herpes_target
Q13114 Herpes_target
Q12933 Herpes_target
Q12933 Herpes_target
O75190 Herpes_target
Q92878 Herpes_target
P42704 Herpes_target
Q13263 Herpes_target
O43390 Herpes_target
Q9UNE7 Herpes_target
Q8N726 Herpes_target
P68363 Herpes_target
O00165 Herpes_target
O60506 Herpes_target
Q92841 Herpes_target
Q92993 Herpes_target
Q6P2Q9 Herpes_target
Q07666 Herpes_target
Q15326 Herpes_target
O76031 Herpes_target
Q9Y230 Herpes_target
Q13151 Herpes_target
Q99848 Herpes_target
P49755 Herpes_target
Q92616 Herpes_target
Q13435 Herpes_target
Q9BQ50 Herpes_target
O43592 Herpes_target
Q99623 Herpes_target
Q00610 Herpes_target
P55060 Herpes_target
P14868 Herpes_target
Q08211 Herpes_target
P05198 Herpes_target
P07437 Herpes_target
P07814 Herpes_target
O75643 Herpes_target
Q14315 Herpes_target
O75533 Herpes_target
O75953 Herpes_target
Q9Y2S7 Herpes_target
Q8NC51 Herpes_target
O76021 Herpes_target
O75323 Herpes_target
P30047 Herpes_target
Q9ULX6 Herpes_target
P00367 Herpes_target
P05141 Herpes_target
P12236 Herpes_target
Q96C36 Herpes_target
P16402 Herpes_target
P26583 Herpes_target
P09651 Herpes_target
P22626 Herpes_target
Q99729 Herpes_target
Q14103 Herpes_target
P61978 Herpes_target
Q00839 Herpes_target
P0DMV8 Herpes_target
P11142 Herpes_target
P04792 Herpes_target
P10809 Herpes_target
P25685 Herpes_target
P41252 Herpes_target
P50213 Herpes_target
O43837 Herpes_target
O60812 Herpes_target
Q14974 Herpes_target
P07195 Herpes_target
P29966 Herpes_target
P01106 Herpes_target
Q99733 Herpes_target
P19338 Herpes_target
Q15843 Herpes_target
P15531 Herpes_target
Q15233 Herpes_target
P25705 Herpes_target
P13674 Herpes_target
Q15366 Herpes_target
P05165 Herpes_target
P05166 Herpes_target
Q71UM5 Herpes_target
P12004 Herpes_target
O95071 Herpes_target
P49005 Herpes_target
Q9BVK6 Herpes_target
Q9NWM8 Herpes_target
Q6VMQ6 Herpes_target
P25788 Herpes_target
Q9NS91 Herpes_target
P28072 Herpes_target
P35998 Herpes_target
Q13200 Herpes_target
P26599 Herpes_target
P47897 Herpes_target
Q09028 Herpes_target
Q16576 Herpes_target
Q9GZX5 Herpes_target
Q15293 Herpes_target
Q14257 Herpes_target
P40938 Herpes_target
P78317 Herpes_target
P18124 Herpes_target
P62424 Herpes_target
P62917 Herpes_target
P32969 Herpes_target
P27635 Herpes_target
P62913 Herpes_target
P30050 Herpes_target
P26373 Herpes_target
P18621 Herpes_target
Q07020 Herpes_target
P35268 Herpes_target
P83731 Herpes_target
P61254 Herpes_target
P46776 Herpes_target
P62899 Herpes_target
P49207 Herpes_target
P15880 Herpes_target
P61247 Herpes_target
P62701 Herpes_target
P62241 Herpes_target
P46781 Herpes_target
P62280 Herpes_target
P62277 Herpes_target
P62263 Herpes_target
P62841 Herpes_target
P62249 Herpes_target
P08708 Herpes_target
P62266 Herpes_target
P62851 Herpes_target
P55735 Herpes_target
Q9HCC0 Herpes_target
Q01105 Herpes_target
P23246 Herpes_target
P61956 Herpes_target
P61956 Herpes_target
P61956 Herpes_target
P61956 Herpes_target
P61956 Herpes_target
P61956 Herpes_target
P61956 Herpes_target
P61956 Herpes_target
P61956 Herpes_target
P09012 Herpes_target
P08579 Herpes_target
P62316 Herpes_target
P17947 Herpes_target
Q04837 Herpes_target
P21580 Herpes_target
Q13077 Herpes_target
P0CG48 Herpes_target
P49459 Herpes_target
Q16831 Herpes_target
P13010 Herpes_target
P27708 Herpes_target
Q9BQA1 Herpes_target
P51649 Herpes_target
Q9HAV7 Herpes_target
Q15773 Herpes_target
Q13557 Herpes_target
P52907 Herpes_target
P47756 Herpes_target
P62807 Herpes_target
Q13618 Herpes_target
Q9BPW8 Herpes_target
Q9Y265 Herpes_target
P55884 Herpes_target
Q92522 Herpes_target
O15460 Herpes_target
Q53T94 Herpes_target
Q15573 Herpes_target
Q3ZCQ8 Herpes_target
P62829 Herpes_target
Q9Y5V3 Herpes_target
O95817 Herpes_target
O95816 Herpes_target
Q8N1F7 Herpes_target
P06493 Herpes_target
O15027 Herpes_target
P46934 Herpes_target
Q96J02 Herpes_target
P62820 Herpes_target
Q9Y4K3 Herpes_target
Q12824 Herpes_target
Q12824 Herpes_target
Q9UER7 Herpes_target
Q9UER7 Herpes_target
Q93009 Herpes_target
Q96L91 Herpes_target
P68400 Herpes_target
Q9UJX2 Herpes_target
P29590 Herpes_target
P11021 Herpes_target
P30260 Herpes_target
Q9UJX3 Herpes_target
Q16531 Herpes_target
Q16531 Herpes_target
Q15629 Herpes_target
Q15629 Herpes_target
Q9Y4B6 Herpes_target
P12830 Herpes_target
Q9BW61 Herpes_target
P06400 Herpes_target
P61289 Herpes_target
Q92993 Herpes_target
Q15326 Herpes_target
Q9Y230 Herpes_target
O43809 Herpes_target
Q96FJ2 Herpes_target
P67870 Herpes_target
P31942 Herpes_target
P36406 Herpes_target
O00505 Herpes_target
P53396 Herpes_target
O95071 Herpes_target
P46100 Herpes_target
P25788 Herpes_target
P28070 Herpes_target
P28072 Herpes_target
P43686 Herpes_target
P62333 Herpes_target
Q13200 Herpes_target
O43242 Herpes_target
P55036 Herpes_target
P62826 Herpes_target
Q96AY3 Herpes_target
P08708 Herpes_target
Q13087 Herpes_target
P40763 Herpes_target
O15533 Herpes_target
P0CG48 Herpes_target
Q9BTV4 Herpes_target
Q8TEX9 Herpes_target
Q9H7D7 Herpes_target
Q9Y4A5 Herpes_target
Q96J02 Herpes_target
O15294 Herpes_target
Q9C035 Herpes_target
O96019 Herpes_target
Q9Y265 Herpes_target
P63167 Herpes_target
P16152 Herpes_target
P13667 Herpes_target
Q15020 Herpes_target
P29590 Herpes_target
P19838 Herpes_target
P78527 Herpes_target
P27694 Herpes_target
P07900 Herpes_target
Q9UER7 Herpes_target
Q93009 Herpes_target
Q93009 Herpes_target
P63165 Herpes_target
P63165 Herpes_target
P68104 Herpes_target
Q99816 Herpes_target
P62269 Herpes_target
P62269 Herpes_target
P51610 Herpes_target
P51610 Herpes_target
P51610 Herpes_target
P29590 Herpes_target
P29590 Herpes_target
P62805 Herpes_target
P61981 Herpes_target
P56524 Herpes_target
Q9UKL0 Herpes_target
P62258 Herpes_target
O14734 Herpes_target
Q9BUJ2 Herpes_target
Q05639 Herpes_target
P31946 Herpes_target
Q9UQL6 Herpes_target
Q92878 Herpes_target
Q96EZ8 Herpes_target
Q96EZ8 Herpes_target
Q92624 Herpes_target
Q13162 Herpes_target
P50991 Herpes_target
P78371 Herpes_target
Q9H3M7 Herpes_target
P50990 Herpes_target
P27348 Herpes_target
Q16543 Herpes_target
P48730 Herpes_target
158078 Herpes_target
Q99856 Herpes_target
P07437 Herpes_target
P07437 Herpes_target
Q14289 Herpes_target
Q8NF91 Herpes_target
P06241 Herpes_target
P12956 Herpes_target
O43561 Herpes_target
P05141 Herpes_target
P12236 Herpes_target
Q9NZM5 Herpes_target
Q9NZM5 Herpes_target
Q96B97 Herpes_target
Q13547 Herpes_target
Q13547 Herpes_target
Q13547 Herpes_target
Q92769 Herpes_target
P31943 Herpes_target
P55795 Herpes_target
P08238 Herpes_target
Q16666 Herpes_target
Q16666 Herpes_target
Q16666 Herpes_target
Q16666 Herpes_target
Q16666 Herpes_target
Q16666 Herpes_target
Q16666 Herpes_target
Q16666 Herpes_target
Q16666 Herpes_target
Q16666 Herpes_target
Q16666 Herpes_target
Q16666 Herpes_target
Q16666 Herpes_target
Q16666 Herpes_target
Q16666 Herpes_target
Q16666 Herpes_target
Q16666 Herpes_target
Q16666 Herpes_target
Q16666 Herpes_target
Q16666 Herpes_target
Q16666 Herpes_target
Q16666 Herpes_target
Q16666 Herpes_target
Q16666 Herpes_target
Q16666 Herpes_target
Q16666 Herpes_target
Q16666 Herpes_target
Q16666 Herpes_target
Q16666 Herpes_target
Q16666 Herpes_target
Q16666 Herpes_target
Q16666 Herpes_target
Q08380 Herpes_target
Q15843 Herpes_target
P12036 Herpes_target
Q06830 Herpes_target
Q5TAQ9 Herpes_target
Q71UM5 Herpes_target
P24666 Herpes_target
Q9NVP2 Herpes_target
Q9NVP2 Herpes_target
P62736 Herpes_target
Q04206 Herpes_target
P18621 Herpes_target
P23396 Herpes_target
P62249 Herpes_target
P42677 Herpes_target
Q7RTU7 Herpes_target
Q9HAU4 Herpes_target
Q8IUQ4 Herpes_target
Q6NSJ2 Herpes_target
P51531 Herpes_target
P51532 Herpes_target
Q92922 Herpes_target
Q969G3 Herpes_target
P55854 Herpes_target
P55854 Herpes_target
P61956 Herpes_target
P61956 Herpes_target
P23497 Herpes_target
P12931 Herpes_target
P17987 Herpes_target
P63267 Herpes_target
P49368 Herpes_target
Q01081 Herpes_target
P0CG48 Herpes_target
P51668 Herpes_target
P51965 Herpes_target
P55072 Herpes_target
P55072 Herpes_target
Q14191 Herpes_target
P13010 Herpes_target
P07947 Herpes_target
Q04917 Herpes_target
Q71U36 Herpes_target
O60264 Herpes_target
O14654 Herpes_target
Q9BQE3 Herpes_target
P22681 Herpes_target
O76064 Herpes_target
O75928 Herpes_target
P40227 Herpes_target
O94776 Herpes_target
P62829 Herpes_target
Q9UKV0 Herpes_target
Q8N5U6 Herpes_target
P49427 Herpes_target
P63279 Herpes_target
P63165 Herpes_target
P04637 Herpes_target
Q9P0U3 Herpes_target
Q00987 Herpes_target
O95071 Herpes_target
P63279 Herpes_target
P63165 Herpes_target
P04637 Herpes_target
O95071 Herpes_target
