"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Alias","ENTREZID","GO","Path","Evidance","PMID","UNIPROT","ENSEMBL","Symbol"
"FAM213A",1279.5281473501,-0.0536078236350768,0.255710388757969,-0.209642728617557,0.83394652800005,0.891349391016469,NA,NA,NA,NA,NA,NA,NA,NA,"FAM213A"
"TASP1",401.332658160373,-0.0339580725193857,0.162050754231253,-0.209552079411653,0.83401728420876,0.891374560504319,NA,"55617",NA,NA,NA,NA,"Q9H6P5","ENSG00000089123","TASP1"
"UBLCP1",1676.18719053656,-0.0373885173763904,0.178540006692888,-0.209412546067076,0.834126199542838,0.891440508250389,NA,"134510",NA,NA,NA,NA,"Q8WVY7","ENSG00000164332","UBLCP1"
"DNAJC10",2744.77276461828,-0.0322908900139882,0.154356721620053,-0.209196526559251,0.834294823843741,0.89157025659729,NA,"54431",NA,"04141",NA,NA,"Q8IXB1","ENSG00000077232","DNAJC10"
"CRABP2",6348.79752578986,-0.122106159840656,0.584316746491985,-0.208972548833719,0.834469668356546,0.891602163313563,NA,"1382",NA,NA,NA,NA,"P29373","ENSG00000143320","CRABP2"
"IRGQ",1285.64777275525,0.0331531152700973,0.158661732976874,0.208954702864171,0.834483599870098,0.891602163313563,NA,"126298",NA,NA,NA,NA,"Q8WZA9","ENSG00000167378","IRGQ"
"CLASP1",2487.09869856605,-0.0396028382027431,0.189599730375978,-0.208876025953256,0.834545019873091,0.891602163313563,NA,"23332",NA,NA,NA,NA,"Q7Z460","ENSG00000074054","CLASP1"
"CRYAA",0.979419651168582,0.235435551498067,1.12725895968235,0.208856669069555,0.834560131193741,0.891602163313563,NA,"1409",NA,"04141",NA,NA,NA,"ENSG00000160202","CRYAA"
"SKA3",632.736158422202,0.0483242920998292,0.231376304124995,0.208855838900959,0.834560779282063,0.891602163313563,NA,"221150",NA,NA,NA,NA,"Q8IX90","ENSG00000165480","SKA3"
"FARP2",376.542568915574,0.0445258400324495,0.213288098700507,0.208759139885116,0.834636270141975,0.891632365081798,NA,"9855",NA,"04520",NA,NA,"O94887","ENSG00000006607","FARP2"
"LOXL3",122.961825921635,-0.065957311707359,0.316702144416703,-0.208262914761244,0.835023686476977,0.891995770992209,NA,"84695",NA,NA,NA,NA,"P58215","ENSG00000115318","LOXL3"
"ARL6IP4",3682.84801505804,-0.0308435442073888,0.148182033122843,-0.208146315429615,0.835114724532138,0.892042554088127,NA,"51329",NA,NA,NA,NA,"Q66PJ3","ENSG00000182196","ARL6IP4"
"LOC100506866",87.5922834389762,0.0704227893982305,0.339006732706661,0.207732716208815,0.835437671026916,0.892337034977386,NA,NA,NA,NA,NA,NA,NA,NA,"LOC100506866"
"LRRC18",0.698010722956488,-0.205926539010239,0.991634351138448,-0.207663781285738,0.835491499484659,0.892344051884684,NA,"474354",NA,NA,NA,NA,"Q8N456","ENSG00000165383","LRRC18"
"SYCP1",1.25562186648034,-0.361997282362745,1.74443176191113,-0.207515874376281,0.835606996531815,0.892412896046711,NA,"6847",NA,NA,NA,NA,NA,"ENSG00000198765","SYCP1"
"RTDR1",12.8151474075657,-0.106037446213746,0.511121907065128,-0.207460186597392,0.83565048273498,0.892412896046711,NA,NA,NA,NA,NA,NA,NA,NA,"RTDR1"
"KCTD16",2.23278080256414,0.121604365185583,0.587005385289293,0.207160561441277,0.835884466577046,0.892543564619773,"KCTD16","57528",NA,NA,NA,NA,NA,"ENSG00000183775","KCTD16"
"LOC349160",0.822631824014649,-0.207794498746077,1.0030791716558,-0.207156627929046,0.835887538439469,0.892543564619773,"LOC349160","349160",NA,NA,NA,NA,NA,"ENSG00000234352","LOC349160"
"KCNK17",10.2436295417012,-0.109317146165421,0.527936368153218,-0.207065003965961,0.835959092556515,0.892543564619773,NA,"89822",NA,NA,NA,NA,"Q96T54","ENSG00000124780","KCNK17"
"HDAC8",648.146318322104,-0.033093708881854,0.159825593564515,-0.207061385750434,0.835961918244926,0.892543564619773,NA,"55869",NA,NA,NA,NA,"Q9BY41","ENSG00000147099","HDAC8"
"SFPQ",10676.0817994851,0.0255703661313363,0.123592074215803,0.206893251800986,0.836093226784894,0.892624853720329,NA,"6421",NA,NA,NA,NA,NA,"ENSG00000116560","SFPQ"
"WWC3",1606.92902811836,0.0369181584929805,0.178484105866199,0.206842835185875,0.836132601829862,0.892624853720329,NA,"55841",NA,NA,NA,NA,"Q9ULE0","ENSG00000047644","WWC3"
"HTR3B",0.874707650105093,0.190936788925867,0.92367957828775,0.206713229797515,0.836233824670484,0.892682444449801,NA,"9177",NA,NA,NA,NA,"O95264","ENSG00000149305","HTR3B"
"RHOA",13781.1396943349,0.0300739375032903,0.145528946492548,0.206652616047284,0.836281165423037,0.89268251260771,NA,"387",NA,NA,NA,NA,NA,"ENSG00000067560","RHOA"
"ACTL7B",0.727379114574686,0.179986996395547,0.872105239665502,0.206382198167484,0.836492375315537,0.892857491843299,NA,"10880",NA,NA,NA,NA,NA,"ENSG00000148156","ACTL7B"
"MTRNR2L3",0.41456709090519,0.347922185438092,1.68612807402138,0.206343866043523,0.83652231557626,NA,NA,"100462983",NA,NA,NA,NA,"P0CJ70","ENSG00000256222","MTRNR2L3"
"CCDC108",0.592316868339769,-0.1990285864138,0.965004801152609,-0.206246213672801,0.836598590464091,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CCDC108"
"PNKD",1355.71522485968,0.0433157057889766,0.210257821202754,0.206012340188795,0.836781271983987,0.892914291987093,NA,"25953",NA,NA,NA,NA,NA,"ENSG00000127838","PNKD"
"PHRF1",2178.10691939063,0.0278545675368368,0.135223610610851,0.205988935001871,0.83679955455454,0.892914291987093,NA,"57661",NA,NA,NA,NA,NA,NA,"PHRF1"
"PAX8",147.206242787992,0.0887189865894695,0.430720401320183,0.20597813875902,0.836807987888894,0.892914291987093,"PAX8","7849",NA,NA,NA,NA,NA,"ENSG00000125618","PAX8"
"MIPEP",533.233620910595,0.0457525262454452,0.222128929497987,0.205972839057236,0.836812127683804,0.892914291987093,NA,"4285",NA,NA,NA,NA,"Q99797","ENSG00000027001","MIPEP"
"FKBP15",1686.69371022686,-0.0279912794307537,0.13590778903579,-0.205957875036747,0.836823816663235,0.892914291987093,NA,"23307",NA,NA,NA,NA,"Q5T1M5","ENSG00000119321","FKBP15"
"TRPV1",327.66955203544,-0.0719553839586166,0.349381384796293,-0.205950823626652,0.836829324806884,0.892914291987093,NA,"7442",NA,"04080",NA,NA,"Q8NER1","ENSG00000196689","TRPV1"
"MYL6B",1044.70933482364,0.0349571474231118,0.169993594603511,0.20563802715417,0.83707367091646,0.893124543947822,NA,"140465",NA,"04270",NA,NA,NA,"ENSG00000196465","MYL6B"
"FAM186B",16.9304605976505,-0.0563694731265706,0.27450108861489,-0.205352457474782,0.837296762094274,0.893312095257322,NA,"84070","GO:0032991",NA,"IDA",NA,NA,"ENSG00000135436","FAM186B"
"NOP58",3481.09417784809,-0.0271833669564267,0.132599359228554,-0.205003758046616,0.837569188887236,0.893552258577817,NA,"51602",NA,"03008",NA,NA,"Q9Y2X3","ENSG00000055044","NOP58"
"SEC61A2",253.517730171616,-0.0464577843913706,0.22678567497663,-0.204853258020631,0.837686775366497,0.893627214263853,"SEC61A2","55176",NA,NA,NA,NA,NA,"ENSG00000065665","SEC61A2"
"PSD4",1573.89186810274,0.0419965710479205,0.20521543973539,0.204646254210073,0.837848514478265,0.893749259950206,NA,"23550",NA,"04144",NA,NA,"Q8NDX1","ENSG00000125637","PSD4"
"CLDN15",259.36868373262,-0.0603738603102939,0.295172315542689,-0.204537678946257,0.837933350761422,0.893789262743033,"CLDN15","24146",NA,NA,NA,NA,"P56746","ENSG00000106404","CLDN15"
"SCARNA17",13.5014728198725,0.0741482319182906,0.362684732657535,0.204442661192207,0.83800759530524,0.893817963879203,NA,"677769",NA,NA,"IEA",NA,NA,"ENSG00000267322","SCARNA17"
"POTEF",9.32096243527811,-0.231507750655917,1.13406074839536,-0.204140519794454,0.838243690768604,0.894019282031902,NA,"728378",NA,NA,NA,NA,"A5A3E0","ENSG00000196604","POTEF"
"CAST",9547.45236704398,0.052481934442703,0.257286612515038,0.203982375645898,0.83836727155201,0.894041097499759,NA,"831",NA,NA,NA,NA,NA,"ENSG00000153113","CAST"
"HHAT",245.578588263087,0.0543203545529212,0.266355217708177,0.203939517387023,0.838400763564562,0.894041097499759,NA,"55733",NA,NA,NA,NA,NA,NA,"HHAT"
"SUMO1P3",0.992098803498264,-0.131902192980639,0.646982898091168,-0.203872765987784,0.838452927692235,0.894041097499759,"SUMO1P3","474338",NA,NA,NA,NA,NA,NA,"SUMO1P3"
"CCDC167",417.14511713874,0.0329855116343209,0.161795217620446,0.203871981628662,0.83845354064854,0.894041097499759,NA,"154467",NA,NA,NA,NA,"Q9P0B6","ENSG00000198937","CCDC167"
"HIST2H2BF",79.7433494822575,-0.0815787700964286,0.400568931497112,-0.203657257669812,0.838621345537003,0.894142502954271,NA,NA,NA,NA,NA,NA,NA,NA,"HIST2H2BF"
"DNAJA3",2185.06142038523,0.0351129308876588,0.172435720479324,0.203629101847659,0.838643349609159,0.894142502954271,NA,"9093",NA,NA,NA,NA,NA,NA,"DNAJA3"
"PLEKHA8",600.581997100948,-0.0329117447405022,0.16196465208432,-0.203203256494313,0.838976167620861,0.894446840777884,NA,"84725",NA,NA,NA,NA,NA,"ENSG00000106086","PLEKHA8"
"LOC284865",0.572909757420787,-0.214806614448464,1.0577937769433,-0.203070408552779,0.839080000381882,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LOC284865"
"SLC25A12",955.756081685257,0.0273949478417689,0.135089156096569,0.202791612838158,0.839297913720542,0.894739340948017,NA,"8604",NA,NA,NA,NA,"O75746","ENSG00000115840","SLC25A12"
"SNRPA",2864.94615232675,0.0309301148923564,0.152883800599813,0.202311263659115,0.839673394916024,0.895061461055748,NA,"6626",NA,"03040",NA,NA,"P09012","ENSG00000077312","SNRPA"
"DYNLT1",2770.2023551034,0.033814084374251,0.167182278228582,0.202258784438972,0.839714419287494,0.895061461055748,NA,"6993",NA,NA,NA,NA,"P63172","ENSG00000146425","DYNLT1"
"PLK1",1659.6497630818,-0.0434888985131656,0.215066659769124,-0.202211251896743,0.839751577087987,0.895061461055748,NA,"5347",NA,NA,NA,NA,"P53350","ENSG00000166851","PLK1"
"SLC35D3",2.71877738055522,-0.164016504064715,0.811310213896829,-0.202162503633378,0.839789685629893,0.895061461055748,NA,"340146",NA,NA,NA,NA,NA,"ENSG00000182747","SLC35D3"
"KIAA0922",891.430067939079,0.0474997651431481,0.235069511936089,0.202066889712446,0.839864432093204,0.895090602629332,NA,NA,NA,NA,NA,NA,NA,NA,"KIAA0922"
"CHRAC1",2001.77489588809,0.0286725818027635,0.141969555141425,0.201962891087465,0.839945734963155,0.895126728049119,NA,"54108",NA,NA,NA,NA,"Q9NRG0","ENSG00000104472","CHRAC1"
"KLHDC10",1548.35267515388,0.0261183502939673,0.129365414258456,0.201895927467802,0.839998085928942,0.895131997206969,NA,"23008",NA,NA,NA,NA,"Q6PID8","ENSG00000128607","KLHDC10"
"FAM198A",28.2752104603256,-0.10552048898702,0.52293475924356,-0.20178518853797,0.840084661205871,0.895173734361696,NA,NA,NA,NA,NA,NA,NA,NA,"FAM198A"
"CEACAM20",0.296340683940984,0.344861449435254,1.70986743154634,0.201688998265424,0.84015986396758,NA,NA,"125931",NA,NA,"IEA",NA,NA,"ENSG00000273777","CEACAM20"
"TGFBR3",318.763900155828,0.0808987654219946,0.401160789630848,0.201661696539282,0.840181209065406,0.895226092747192,NA,"7049",NA,NA,NA,NA,NA,"ENSG00000069702","TGFBR3"
"RNF31",1735.47113152937,-0.0321452234765512,0.159472617929206,-0.201572056030468,0.840251292838833,0.895250248921276,NA,"55072",NA,NA,NA,NA,"Q96EP0",NA,"RNF31"
"INTS8",1648.50547957724,-0.024723150322543,0.122705532139365,-0.201483583433412,0.840320464743777,0.89527343086904,NA,"55656",NA,NA,NA,NA,"Q75QN2","ENSG00000164941","INTS8"
"KRT81",29.8907568656358,-0.0882977959490201,0.438418237592222,-0.201400827743728,0.840385168026342,0.895283235300043,NA,"3887",NA,NA,NA,NA,"Q14533","ENSG00000205426","KRT81"
"NDUFAF1",495.717549648358,-0.0307611849522014,0.152774295708268,-0.201350526995338,0.840424496647244,0.895283235300043,NA,"51103",NA,NA,NA,NA,NA,"ENSG00000137806","NDUFAF1"
"LMBRD2",162.575745455084,-0.0461556838148315,0.229383351456205,-0.201216363444945,0.840529396982884,0.89534446992163,"LMBRD2","92255",NA,NA,NA,NA,"Q68DH5","ENSG00000164187","LMBRD2"
"FXN",331.17387407936,-0.0341092164476553,0.169585784070074,-0.201132522013526,0.840594952695967,0.895363789519109,NA,"2395",NA,NA,NA,NA,NA,"ENSG00000165060","FXN"
"HMMR",888.504960137226,0.0511213563945479,0.254373060555335,0.200970009492917,0.840722024573257,0.895448627481512,NA,"3161",NA,"04512",NA,NA,"O75330","ENSG00000072571","HMMR"
"OR2C1",0.455725221048984,0.195564480654537,0.973341254172851,0.200920776568469,0.840760521627206,NA,NA,"4993",NA,"04740",NA,NA,"O95371","ENSG00000168158","OR2C1"
"UBE2QL1",144.547499008706,-0.11680770100062,0.581467208894302,-0.200884416548161,0.840788953123311,0.895469401143571,"UBE2QL1","134111",NA,"04120",NA,NA,"A1L167","ENSG00000215218","UBE2QL1"
"SEL1L3",1897.12722449723,-0.076499542305726,0.381341619914993,-0.200606328579553,0.841006409179464,0.895650480435795,NA,"23231",NA,NA,NA,NA,NA,"ENSG00000091490","SEL1L3"
"NTNG1",7.57350655229704,-0.146518482307346,0.731464131845185,-0.200308498979628,0.841239316024536,0.895847993072883,NA,"22854",NA,"04360",NA,NA,NA,"ENSG00000162631","NTNG1"
"CYB5R4",815.908266459107,0.0427666627345315,0.213692431531682,0.200131855059129,0.841377460566723,0.895944575367746,NA,"51167",NA,NA,NA,NA,"Q7L1T6","ENSG00000065615","CYB5R4"
"NUDT7",152.491646725532,-0.0508119451456905,0.254241400681924,-0.199857084681736,0.84159235470095,0.896122869309386,"NUDT7","283927",NA,NA,NA,NA,NA,"ENSG00000140876","NUDT7"
"POM121L4P",0.468131398701333,-0.238495221649797,1.1938492308053,-0.199769967174936,0.841660490569915,NA,"POM121L4P","266697",NA,NA,NA,NA,NA,NA,"POM121L4P"
"LOC90784",505.502225983758,-0.0342375188306747,0.171410240230313,-0.199740218464614,0.841683757740501,0.8961696579258,NA,NA,NA,NA,NA,NA,NA,NA,"LOC90784"
"IQSEC1",1301.29854722889,-0.039863327598377,0.19967304834534,-0.199643006047728,0.841759790837022,0.896200077281344,NA,"9922",NA,"04144",NA,NA,NA,"ENSG00000144711","IQSEC1"
"TKTL2",0.656913809384356,-0.184352567375694,0.923920096172342,-0.199533020376371,0.841845816104095,NA,"TKTL2","84076",NA,NA,NA,NA,NA,"ENSG00000151005","TKTL2"
"MED28",945.855920557052,-0.028887759503278,0.144975264221752,-0.199259919672171,0.842059429917664,0.896425778024582,NA,"80306",NA,NA,NA,NA,"Q9H204","ENSG00000118579","MED28"
"FAM196B",2.67754902629622,0.140773375258858,0.706514238223847,0.19925058497442,0.842066731533842,0.896425778024582,NA,NA,NA,NA,NA,NA,NA,NA,"FAM196B"
"UCP1",1.00202476762197,0.224943658046147,1.12987919567055,0.199086467746359,0.842195106521622,0.896487070519539,NA,"7350",NA,NA,NA,NA,NA,"ENSG00000109424","UCP1"
"STEAP4",766.133505514804,0.125658837139407,0.63138525775878,0.199020860235883,0.842246426886263,0.896487070519539,NA,"79689",NA,NA,NA,NA,"Q687X5","ENSG00000127954","STEAP4"
"ESPNP",3.26838301477017,0.18247608723056,0.917180926627539,0.198953207522012,0.84229934777841,0.896487070519539,NA,"284729",NA,NA,NA,NA,NA,NA,"ESPNP"
"DCTPP1",1457.00124308782,-0.041400087159646,0.208109456992249,-0.19893419433211,0.842314220849865,0.896487070519539,NA,"79077",NA,NA,NA,NA,"Q9H773","ENSG00000179958","DCTPP1"
"LOC285796",0.462799635368195,-0.235217706450985,1.18482902500334,-0.198524598475567,0.842634640938537,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LOC285796"
"ARL9",45.2226157091475,0.0995195533338036,0.501501159129758,0.198443316674476,0.84269822945206,0.896806448484268,"ARL9","132946",NA,NA,"IEA",NA,"Q6T311","ENSG00000196503","ARL9"
"CCDC78",58.4594927935827,0.0964230710741727,0.485931916670485,0.198429178587086,0.842709290088781,0.896806448484268,NA,"124093",NA,NA,NA,NA,"A2IDD5","ENSG00000162004","CCDC78"
"DLL4",201.342043979328,0.0508418174558286,0.25637222314782,0.198312503716575,0.842800569415864,0.896853040560772,NA,"54567",NA,"04330",NA,NA,"Q9NR61","ENSG00000128917","DLL4"
"LY6G5C",27.4354557566483,0.0616121275842299,0.311012863605531,0.198101541106592,0.842965619100504,0.896978124533994,NA,"80741",NA,NA,NA,NA,NA,NA,"LY6G5C"
"FAM22A",131.254137782662,0.0560352625823749,0.283145030119657,0.19790304127427,0.843120924647511,0.89709282650706,NA,NA,NA,NA,NA,NA,NA,NA,"FAM22A"
"C9orf71",0.325633469935543,-0.305537329134987,1.54491272909252,-0.197769960322911,0.84322505011665,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C9orf71"
"GLOD4",2561.83758694326,-0.0199631471824747,0.101016051637643,-0.197623514865587,0.843339635436914,0.897199822724728,NA,"51031",NA,NA,NA,NA,"Q9HC38","ENSG00000167699","GLOD4"
"CCBP2",38.8976520439784,0.103594431853127,0.524284581086415,0.197591986471279,0.843364305063207,0.897199822724728,NA,NA,NA,NA,NA,NA,NA,NA,"CCBP2"
"DIAPH1",5355.84907910657,-0.0287482075012136,0.145505951482721,-0.197574100634828,0.843378300037102,0.897199822724728,NA,"1729",NA,NA,NA,NA,NA,"ENSG00000131504","DIAPH1"
"PDE10A",130.658995926942,-0.0905884269149325,0.458602181832285,-0.197531609101811,0.84341154821332,0.897199822724728,NA,"10846",NA,"00230",NA,NA,NA,"ENSG00000112541","PDE10A"
"MRPL46",609.500573840112,-0.0343974419991643,0.174276143982021,-0.197373210200891,0.843535492412788,0.897281120372839,NA,"26589",NA,NA,NA,NA,"Q9H2W6","ENSG00000259494","MRPL46"
"DUSP2",662.280908014708,0.0899757703474027,0.457254063882298,0.196774129427013,0.84400429701453,0.897729221283706,NA,"1844",NA,"04010",NA,NA,"Q05923","ENSG00000158050","DUSP2"
"C9orf64",528.321373985869,0.0404295147041947,0.205613041899904,0.19662913563565,0.844117768752779,0.897799341496647,"C9orf64","84267",NA,NA,NA,NA,NA,"ENSG00000165118","C9orf64"
"CCDC107",106.612453201399,-0.0372696887056099,0.18983737932133,-0.196324289973078,0.844356350669687,0.89800251286161,NA,"203260",NA,NA,NA,NA,"Q8WV48","ENSG00000159884","CCDC107"
"LOC254128",146.588574962753,-0.0315474909120675,0.160765302794854,-0.196233206815304,0.844427638019123,0.898027747737374,NA,NA,NA,NA,NA,NA,NA,NA,"LOC254128"
"LOC285103",3.39542628887598,0.233679408095692,1.19194869487234,0.196048210045417,0.844572431929273,0.89813114776349,NA,NA,NA,NA,NA,NA,NA,NA,"LOC285103"
"FMO5",22.9322830700187,-0.081736088890829,0.417255119553378,-0.195889960507417,0.844696295391361,0.898212279640687,NA,"2330",NA,"00982",NA,NA,NA,"ENSG00000131781","FMO5"
"NF1",2271.85604080623,0.0311204894098363,0.159963293901459,0.194547690603366,0.845747057290539,0.899257597041297,NA,"4763",NA,"04010",NA,NA,"P21359","ENSG00000196712","NF1"
"ACN9",543.251282888881,0.0357852810774903,0.183974165285315,0.194512533985372,0.84577458245188,0.899257597041297,NA,NA,NA,NA,NA,NA,NA,NA,"ACN9"
"C7orf25",464.261171709748,0.029225537204384,0.15031646865815,0.194426714951964,0.84584177351478,0.899278399071288,"C7orf25","79020","GO:0005515",NA,"IPI",NA,"Q9BPX7","ENSG00000136197","C7orf25"
"DZIP1",690.382051390801,0.0774270996491852,0.398529368231407,0.194282042482317,0.845955045762354,0.899348188395067,NA,"22873",NA,NA,NA,NA,NA,"ENSG00000134874","DZIP1"
"GPI",11200.5308904596,-0.0447607814940196,0.230563548152553,-0.19413641858254,0.846069066153604,0.899390550260713,NA,"2821",NA,NA,NA,NA,NA,NA,"GPI"
"TMCC3",812.373003451574,-0.0698726762905195,0.359965290928275,-0.194109482362404,0.846090156989781,0.899390550260713,"TMCC3","57458",NA,NA,NA,NA,NA,"ENSG00000057704","TMCC3"
"LRRC1",1621.31711969926,-0.0473898217628687,0.244220989176839,-0.194044835878352,0.846140775098634,0.899393724128147,NA,"55227",NA,NA,NA,NA,"Q9BTT6","ENSG00000137269","LRRC1"
"CES2",3211.01960139964,-0.0629191193729612,0.324357628105587,-0.193980698836777,0.84619099494221,0.899396474331484,NA,"8824",NA,"00983",NA,NA,NA,"ENSG00000172831","CES2"
"KBTBD3",107.039460092498,0.0419918924750568,0.216744186718058,0.193739417471344,0.846379925877754,0.899546648678585,NA,"143879",NA,NA,NA,NA,NA,"ENSG00000182359","KBTBD3"
"SCAPER",511.269470927629,0.0486214286187837,0.251166658970494,0.193582336198912,0.846502930226323,0.899626742192459,NA,"49855",NA,NA,NA,NA,"Q9BY12","ENSG00000140386","SCAPER"
"MTRNR2L1",42.127135845241,0.214906867114986,1.11208625977361,0.19324658067328,0.84676586010071,0.899855525125035,NA,"100462977",NA,NA,NA,NA,"P0CJ68","ENSG00000256618","MTRNR2L1"
"PACSIN1",38.4665714577713,0.104812418492626,0.544514522118889,0.192487829497671,0.847360100313729,0.900436344989804,NA,"29993",NA,NA,NA,NA,NA,"ENSG00000124507","PACSIN1"
"OR1Q1",0.381842595081506,0.44213864549846,2.29745957008452,0.19244675782573,0.847392269384453,NA,NA,"158131",NA,"04740",NA,NA,"Q15612","ENSG00000165202","OR1Q1"
"GGNBP1",0.475869625441576,0.192072024043243,0.998167259157909,0.19242468862912,0.847409555017749,NA,"GGNBP1","449520",NA,NA,NA,NA,NA,"ENSG00000204188","GGNBP1"
"TPX2",3668.82979057292,0.0369532799074587,0.192124339906179,0.192340439142194,0.847475543855382,0.900508340972275,NA,"22974",NA,NA,NA,NA,NA,"ENSG00000088325","TPX2"
"SPRY2",727.128395091076,-0.069683705555875,0.36240992263597,-0.192278691071796,0.847523909023575,0.900509056900745,NA,"10253",NA,"04630",NA,NA,"O43597","ENSG00000136158","SPRY2"
"HSF2BP",86.8764572960825,-0.0717463871798872,0.373878047858513,-0.191897832972099,0.847822234936179,0.900775345490936,NA,"11077",NA,NA,NA,NA,NA,"ENSG00000160207","HSF2BP"
"CATSPERG",19.3351772605989,-0.0833743375223712,0.434623638288793,-0.191831115883696,0.847874496635537,0.900780185982795,NA,"57828",NA,NA,NA,NA,NA,"ENSG00000099338","CATSPERG"
"CYLD",1978.2560332258,-0.0451801485660811,0.235875438527637,-0.191542404109988,0.848100661812691,0.900943293524873,NA,"1540",NA,NA,NA,NA,NA,"ENSG00000083799","CYLD"
"ZNF26",227.645964231709,0.240892409382424,1.2578363799593,0.191513310650324,0.848123453151394,0.900943293524873,NA,"7574",NA,NA,NA,NA,NA,"ENSG00000198393","ZNF26"
"FAM46D",0.283601553884835,0.456894288617805,2.39073369670001,0.191110490159765,0.848439029154117,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FAM46D"
"DMTF1",1847.47358212996,-0.0243780918872867,0.12761707971894,-0.191025307435152,0.84850576577404,0.901298710021682,NA,"9988",NA,NA,NA,NA,NA,"ENSG00000135164","DMTF1"
