Human Influenza
Q6ZRV2 Influenza_target
Q6ZS94 Influenza_target
Q6ZUJ4 Influenza_target
Q6ZUT9 Influenza_target
Q6ZV73 Influenza_target
Q6ZWL3 Influenza_target
Q70EK9 Influenza_target
Q70EL1 Influenza_target
Q70IA6 Influenza_target
Q70IA6 Influenza_target
Q70IA6 Influenza_target
Q71RC2 Influenza_target
Q75N03 Influenza_target
Q7L014 Influenza_target
Q7L1Q6 Influenza_target
Q7L1Q6 Influenza_target
Q7L4E1 Influenza_target
Q7L576 Influenza_target
Q7L8L6 Influenza_target
Q7RTS9 Influenza_target
Q7RTV0 Influenza_target
Q7RTV0 Influenza_target
Q7RTY1 Influenza_target
Q7Z3B4 Influenza_target
Q7Z3B4 Influenza_target
Q7Z3C6 Influenza_target
Q7Z3E5 Influenza_target
Q7Z3Y8 Influenza_target
Q7Z419 Influenza_target
Q7Z460 Influenza_target
Q7Z4H7 Influenza_target
Q7Z4H7 Influenza_target
Q7Z4Q2 Influenza_target
Q7Z4Q2 Influenza_target
Q7Z5K2 Influenza_target
Q7Z736 Influenza_target
Q86SZ2 Influenza_target
Q86SZ2 Influenza_target
Q86U42 Influenza_target
Q86U42 Influenza_target
Q86U42 Influenza_target
Q86UA1 Influenza_target
Q86UR5 Influenza_target
Q86UT6 Influenza_target
Q86UT6 Influenza_target
Q86UX7 Influenza_target
Q86VD7 Influenza_target
Q86VM9 Influenza_target
Q86VQ0 Influenza_target
Q86VU5 Influenza_target
Q86WA8 Influenza_target
Q86XI2 Influenza_target
Q86XI2 Influenza_target
Q86XI2 Influenza_target
Q86Y46 Influenza_target
Q86Y56 Influenza_target
Q86Y56 Influenza_target
Q86YA3 Influenza_target
Q86YA3 Influenza_target
Q86YB2 Influenza_target
Q86YL7 Influenza_target
Q8IUR0 Influenza_target
Q8IUR0 Influenza_target
Q8IV08 Influenza_target
Q8IV08 Influenza_target
Q8IV08 Influenza_target
Q8IVF2 Influenza_target
Q8IVL1 Influenza_target
Q8IW93 Influenza_target
Q8IWA4 Influenza_target
Q8IWC1 Influenza_target
Q8IWF2 Influenza_target
Q8IWS0 Influenza_target
Q8IWX8 Influenza_target
Q8IWX8 Influenza_target
Q8IWX8 Influenza_target
Q8IWX8 Influenza_target
Q8IWX8 Influenza_target
Q8IX01 Influenza_target
Q8IX01 Influenza_target
Q8IXB1 Influenza_target
Q8IXK0 Influenza_target
Q8IXK0 Influenza_target
Q8IY17 Influenza_target
Q8IY37 Influenza_target
Q8IY82 Influenza_target
Q8IYB3 Influenza_target
Q8IYB3 Influenza_target
Q8IYB3 Influenza_target
Q8IYB3 Influenza_target
Q8IYB3 Influenza_target
Q8IYD1 Influenza_target
Q8IYD1 Influenza_target
Q8IYI6 Influenza_target
Q8IZ26 Influenza_target
Q8IZ69 Influenza_target
Q8IZ81 Influenza_target
Q8IZT6 Influenza_target
Q8IZT6 Influenza_target
Q8IZY2 Influenza_target
Q8J014 Influenza_target
Q8N0Z3 Influenza_target
Q8N122 Influenza_target
Q8N1B4 Influenza_target
Q8N1B4 Influenza_target
Q8N1W1 Influenza_target
Q8N201 Influenza_target
Q8N2K0 Influenza_target
Q8N335 Influenza_target
Q8N3C7 Influenza_target
Q8N3E9 Influenza_target
Q8N3Z0 Influenza_target
Q8N490 Influenza_target
Q8N4C6 Influenza_target
Q8N4L4 Influenza_target
Q8N4X5 Influenza_target
Q8N5N7 Influenza_target
Q8N5Z5 Influenza_target
Q8N6N3 Influenza_target
Q8N6R0 Influenza_target
Q8N6T3 Influenza_target
Q8NB90 Influenza_target
Q8NBM4 Influenza_target
Q8NBP0 Influenza_target
Q8NBQ5 Influenza_target
Q8NBT2 Influenza_target
Q8NBU5 Influenza_target
Q8NBW4 Influenza_target
Q8NBZ7 Influenza_target
Q8NC60 Influenza_target
Q8NC69 Influenza_target
Q8NCP5 Influenza_target
Q8ND71 Influenza_target
Q8NE01 Influenza_target
Q8NE79 Influenza_target
Q8NEC5 Influenza_target
Q8NEE8 Influenza_target
Q8NEM8 Influenza_target
Q8NEY1 Influenza_target
Q8NF37 Influenza_target
Q8NF37 Influenza_target
Q8NG31 Influenza_target
Q8NG31 Influenza_target
Q8NGL6 Influenza_target
Q8NHQ9 Influenza_target
Q8NHQ9 Influenza_target
Q8NI08 Influenza_target
Q8NI08 Influenza_target
Q8NI27 Influenza_target
Q8NI27 Influenza_target
Q8NI27 Influenza_target
Q8TAE8 Influenza_target
Q8TB52 Influenza_target
Q8TC57 Influenza_target
Q8TCG1 Influenza_target
Q8TCG1 Influenza_target
Q8TD20 Influenza_target
Q8TD20 Influenza_target
Q8TD20 Influenza_target
Q8TD20 Influenza_target
Q8TD26 Influenza_target
Q8TD31 Influenza_target
Q8TD57 Influenza_target
Q8TD84 Influenza_target
Q8TDD1 Influenza_target
Q8TDD1 Influenza_target
Q8TDD1 Influenza_target
Q8TDF6 Influenza_target
Q8TDI0 Influenza_target
Q8TDL5 Influenza_target
Q8TDL5 Influenza_target
Q8TDX6 Influenza_target
Q8TE49 Influenza_target
Q8TED0 Influenza_target
Q8TEM1 Influenza_target
Q8TES7 Influenza_target
Q8TF09 Influenza_target
Q8TF72 Influenza_target
Q8TF72 Influenza_target
Q8TF72 Influenza_target
Q8WTW3 Influenza_target
Q8WU90 Influenza_target
Q8WU90 Influenza_target
Q8WUA2 Influenza_target
Q8WUD4 Influenza_target
Q8WUH6 Influenza_target
Q8WUK0 Influenza_target
Q8WUM0 Influenza_target
Q8WUM0 Influenza_target
Q8WUM0 Influenza_target
Q8WUY1 Influenza_target
Q8WV44 Influenza_target
Q8WVM0 Influenza_target
Q8WVR3 Influenza_target
Q8WVR3 Influenza_target
Q8WVS4 Influenza_target
Q8WVX9 Influenza_target
Q8WVX9 Influenza_target
Q8WVX9 Influenza_target
Q8WVX9 Influenza_target
Q8WW22 Influenza_target
Q8WWC4 Influenza_target
Q8WWF6 Influenza_target
Q8WWF6 Influenza_target
Q8WWH5 Influenza_target
Q8WWL7 Influenza_target
Q8WX92 Influenza_target
Q8WXA9 Influenza_target
Q8WXA9 Influenza_target
Q8WXE1 Influenza_target
Q8WXX5 Influenza_target
Q8WY36 Influenza_target
Q8WY36 Influenza_target
Q8WZ42 Influenza_target
Q92504 Influenza_target
Q92504 Influenza_target
Q92526 Influenza_target
Q92538 Influenza_target
Q92538 Influenza_target
Q92542 Influenza_target
Q92542 Influenza_target
Q92542 Influenza_target
Q92542 Influenza_target
Q92552 Influenza_target
Q92552 Influenza_target
Q92564 Influenza_target
Q92569 Influenza_target
Q92574 Influenza_target
Q92615 Influenza_target
Q92615 Influenza_target
Q92615 Influenza_target
Q92620 Influenza_target
Q92620 Influenza_target
Q92620 Influenza_target
Q92620 Influenza_target
Q92665 Influenza_target
Q92665 Influenza_target
Q92665 Influenza_target
Q92764 Influenza_target
Q92900 Influenza_target
Q92900 Influenza_target
Q92900 Influenza_target
Q92900 Influenza_target
Q92900 Influenza_target
Q92900 Influenza_target
Q92900 Influenza_target
Q92945 Influenza_target
Q92945 Influenza_target
Q92945 Influenza_target
Q92945 Influenza_target
Q92945 Influenza_target
Q92947 Influenza_target
Q92974 Influenza_target
Q92974 Influenza_target
Q92990 Influenza_target
Q93050 Influenza_target
Q93063 Influenza_target
Q969V3 Influenza_target
Q96A35 Influenza_target
Q96AB3 Influenza_target
Q96AG4 Influenza_target
Q96AG4 Influenza_target
Q96AG4 Influenza_target
Q96AG4 Influenza_target
Q96AG4 Influenza_target
Q96AG4 Influenza_target
Q96AQ8 Influenza_target
Q96AV8 Influenza_target
Q96AX2 Influenza_target
Q96BN8 Influenza_target
Q96BS2 Influenza_target
Q96BY7 Influenza_target
Q96BY7 Influenza_target
Q96C19 Influenza_target
Q96C19 Influenza_target
Q96C19 Influenza_target
Q96CG3 Influenza_target
Q96CS2 Influenza_target
Q96D09 Influenza_target
Q96D09 Influenza_target
Q96D09 Influenza_target
Q96D53 Influenza_target
Q96D53 Influenza_target
Q96DF8 Influenza_target
Q96DF8 Influenza_target
Q96DT0 Influenza_target
Q96DT6 Influenza_target
Q96DU9 Influenza_target
Q96DV4 Influenza_target
Q96DZ5 Influenza_target
Q96E22 Influenza_target
Q96EB1 Influenza_target
Q96EL3 Influenza_target
Q96EQ0 Influenza_target
Q96ER3 Influenza_target
Q96ER3 Influenza_target
Q96EY1 Influenza_target
Q96EY1 Influenza_target
Q96EY1 Influenza_target
Q96EY1 Influenza_target
Q96EY1 Influenza_target
Q96EY1 Influenza_target
Q96EY1 Influenza_target
Q96EY5 Influenza_target
Q96EY7 Influenza_target
Q96EY7 Influenza_target
Q96EY7 Influenza_target
Q96EY7 Influenza_target
Q96EY8 Influenza_target
Q96F45 Influenza_target
Q96G97 Influenza_target
Q96GA3 Influenza_target
Q96I23 Influenza_target
Q96I24 Influenza_target
Q96I65 Influenza_target
Q96IX5 Influenza_target
Q96IX5 Influenza_target
Q96IX5 Influenza_target
Q96J01 Influenza_target
Q96J84 Influenza_target
Q96JB2 Influenza_target
Q96JE9 Influenza_target
Q96JJ7 Influenza_target
Q96JJ7 Influenza_target
Q96JJ7 Influenza_target
Q96JM3 Influenza_target
Q96K17 Influenza_target
Q96KP1 Influenza_target
Q96L14 Influenza_target
Q96L14 Influenza_target
Q96L21 Influenza_target
Q96L21 Influenza_target
Q96L21 Influenza_target
Q96LP2 Influenza_target
Q96M69 Influenza_target
Q96M95 Influenza_target
Q96MW5 Influenza_target
Q96N66 Influenza_target
Q96N67 Influenza_target
Q96NB2 Influenza_target
Q96PP8 Influenza_target
Q96PU8 Influenza_target
Q96PU8 Influenza_target
Q96PV6 Influenza_target
Q96PV6 Influenza_target
Q96PZ0 Influenza_target
Q96Q05 Influenza_target
Q96Q05 Influenza_target
Q96Q05 Influenza_target
Q96QF0 Influenza_target
Q96QL0 Influenza_target
Q96QU8 Influenza_target
Q96QU8 Influenza_target
Q96RE1 Influenza_target
Q96RG2 Influenza_target
Q96RL8 Influenza_target
Q96RR1 Influenza_target
Q96RT1 Influenza_target
Q96RT8 Influenza_target
Q96RY5 Influenza_target
Q96SI9 Influenza_target
Q96SI9 Influenza_target
Q96T76 Influenza_target
Q96T76 Influenza_target
Q96TA2 Influenza_target
Q96TA2 Influenza_target
Q96TA2 Influenza_target
Q99417 Influenza_target
Q99417 Influenza_target
Q99460 Influenza_target
Q99460 Influenza_target
Q99460 Influenza_target
Q99460 Influenza_target
Q99460 Influenza_target
Q99460 Influenza_target
Q99460 Influenza_target
Q99460 Influenza_target
Q99460 Influenza_target
Q99523 Influenza_target
Q99575 Influenza_target
Q99575 Influenza_target
Q99595 Influenza_target
Q99595 Influenza_target
Q99650 Influenza_target
Q99700 Influenza_target
Q99708 Influenza_target
Q99714 Influenza_target
Q99714 Influenza_target
Q99747 Influenza_target
Q99832 Influenza_target
Q99832 Influenza_target
Q99832 Influenza_target
Q99832 Influenza_target
Q99832 Influenza_target
Q99832 Influenza_target
Q99832 Influenza_target
Q99871 Influenza_target
Q99959 Influenza_target
Q99961 Influenza_target
Q9BPZ3 Influenza_target
Q9BPZ3 Influenza_target
Q9BPZ7 Influenza_target
Q9BPZ7 Influenza_target
Q9BQ04 Influenza_target
Q9BQ04 Influenza_target
Q9BQ04 Influenza_target
Q9BQ61 Influenza_target
Q9BQ61 Influenza_target
Q9BQ67 Influenza_target
Q9BQ67 Influenza_target
Q9BQ70 Influenza_target
Q9BQ70 Influenza_target
Q9BQ70 Influenza_target
Q9BQB6 Influenza_target
Q9BRH9 Influenza_target
Q9BRH9 Influenza_target
Q9BRJ2 Influenza_target
Q9BRL6 Influenza_target
Q9BRP8 Influenza_target
Q9BRS2 Influenza_target
Q9BRS2 Influenza_target
Q9BRS2 Influenza_target
Q9BRS2 Influenza_target
Q9BRS2 Influenza_target
Q9BRV8 Influenza_target
Q9BSB4 Influenza_target
Q9BSJ8 Influenza_target
Q9BSY4 Influenza_target
Q9BT22 Influenza_target
Q9BT25 Influenza_target
Q9BT40 Influenza_target
Q9BTE7 Influenza_target
Q9BTE7 Influenza_target
Q9BTE7 Influenza_target
Q9BTE7 Influenza_target
Q9BTW9 Influenza_target
Q9BTY2 Influenza_target
Q9BUA3 Influenza_target
Q9BUA3 Influenza_target
Q9BUF5 Influenza_target
Q9BUF5 Influenza_target
Q9BUF5 Influenza_target
Q9BUF5 Influenza_target
Q9BUF5 Influenza_target
Q9BUF5 Influenza_target
Q9BUL8 Influenza_target
Q9BUP0 Influenza_target
Q9BV20 Influenza_target
Q9BV38 Influenza_target
Q9BVI4 Influenza_target
Q9BVI4 Influenza_target
Q9BVI4 Influenza_target
Q9BVI4 Influenza_target
Q9BVI4 Influenza_target
Q9BVQ7 Influenza_target
Q9BVV6 Influenza_target
Q9BWF3 Influenza_target
Q9BWH6 Influenza_target
Q9BWJ5 Influenza_target
Q9BWT3 Influenza_target
Q9BX69 Influenza_target
Q9BXJ3 Influenza_target
Q9BXP5 Influenza_target
Q9BXP5 Influenza_target
Q9BXS6 Influenza_target
Q9BXS6 Influenza_target
Q9BXW9 Influenza_target
Q9BXW9 Influenza_target
Q9BXW9 Influenza_target
Q9BY89 Influenza_target
Q9BYD1 Influenza_target
Q9BYD2 Influenza_target
Q9BYD2 Influenza_target
Q9BYD3 Influenza_target
Q9BYD6 Influenza_target
Q9BYJ9 Influenza_target
Q9BYJ9 Influenza_target
Q9BYJ9 Influenza_target
Q9BYK8 Influenza_target
Q9BYN8 Influenza_target
Q9BYN8 Influenza_target
Q9BYN8 Influenza_target
Q9BZ63 Influenza_target
Q9BZE1 Influenza_target
Q9BZX2 Influenza_target
Q9BZX2 Influenza_target
Q9BZZ5 Influenza_target
Q9C005 Influenza_target
Q9C005 Influenza_target
Q9C005 Influenza_target
Q9C075 Influenza_target
Q9C0B9 Influenza_target
Q9C0D2 Influenza_target
Q9GZP9 Influenza_target
Q9H078 Influenza_target
Q9H078 Influenza_target
Q9H078 Influenza_target
Q9H078 Influenza_target
Q9H0D6 Influenza_target
Q9H0D6 Influenza_target
Q9H0D6 Influenza_target
Q9H0D6 Influenza_target
Q9H0E9 Influenza_target
Q9H0E9 Influenza_target
Q9H0J9 Influenza_target
Q9H0W5 Influenza_target
Q9H0W5 Influenza_target
Q9H0W5 Influenza_target
Q9H173 Influenza_target
Q9H173 Influenza_target
Q9H1D9 Influenza_target
Q9H1D9 Influenza_target
Q9H1J1 Influenza_target
Q9H257 Influenza_target
Q9H2D6 Influenza_target
Q9H2H9 Influenza_target
Q9H2V7 Influenza_target
Q9H2W6 Influenza_target
Q9H330 Influenza_target
Q9H361 Influenza_target
Q9H3G5 Influenza_target
Q9H3K6 Influenza_target
Q9H3N1 Influenza_target
Q9H3R5 Influenza_target
Q9H3T2 Influenza_target
Q9H4A5 Influenza_target
Q9H582 Influenza_target
Q9H582 Influenza_target
Q9H5N1 Influenza_target
Q9H5Q4 Influenza_target
Q9H773 Influenza_target
Q9H7E2 Influenza_target
Q9H814 Influenza_target
Q9H814 Influenza_target
Q9H845 Influenza_target
Q9H845 Influenza_target
Q9H857 Influenza_target
Q9H875 Influenza_target
Q9H900 Influenza_target
Q9H900 Influenza_target
Q9H936 Influenza_target
Q9H936 Influenza_target
Q9H974 Influenza_target
Q9H9B1 Influenza_target
Q9H9E3 Influenza_target
Q9H9J2 Influenza_target
Q9H9Q2 Influenza_target
Q9HAS0 Influenza_target
Q9HB90 Influenza_target
Q9HBE1 Influenza_target
Q9HC07 Influenza_target
Q9HC36 Influenza_target
Q9HC36 Influenza_target
Q9HC62 Influenza_target
Q9HCD5 Influenza_target
Q9HCD5 Influenza_target
Q9HCE6 Influenza_target
Q9HCE6 Influenza_target
Q9HCK1 Influenza_target
Q9HD26 Influenza_target
Q9HD33 Influenza_target
Q9HD33 Influenza_target
Q9HD45 Influenza_target
Q9HDC9 Influenza_target
Q9NNW5 Influenza_target
Q9NNW5 Influenza_target
Q9NP64 Influenza_target
Q9NP92 Influenza_target
Q9NP97 Influenza_target
Q9NPA8 Influenza_target
Q9NPB1 Influenza_target
Q9NPE3 Influenza_target
Q9NPQ8 Influenza_target
Q9NQ29 Influenza_target
Q9NQ29 Influenza_target
Q9NQ29 Influenza_target
Q9NQ39 Influenza_target
Q9NQ50 Influenza_target
Q9NQZ5 Influenza_target
Q9NR09 Influenza_target
Q9NR50 Influenza_target
Q9NR50 Influenza_target
Q9NRG9 Influenza_target
Q9NRN7 Influenza_target
Q9NRN7 Influenza_target
Q9NRN7 Influenza_target
Q9NRN7 Influenza_target
Q9NRN7 Influenza_target
Q9NRN7 Influenza_target
Q9NRN7 Influenza_target
Q9NRW1 Influenza_target
Q9NRX1 Influenza_target
Q9NRX1 Influenza_target
Q9NRX1 Influenza_target
Q9NRX2 Influenza_target
Q9NRX5 Influenza_target
Q9NRY2 Influenza_target
Q9NRY5 Influenza_target
Q9NRY5 Influenza_target
Q9NRZ9 Influenza_target
Q9NS69 Influenza_target
Q9NS69 Influenza_target
Q9NS73 Influenza_target
Q9NS86 Influenza_target
Q9NS86 Influenza_target
Q9NS86 Influenza_target
Q9NS86 Influenza_target
Q9NS86 Influenza_target
Q9NSD9 Influenza_target
Q9NSY0 Influenza_target
Q9NU22 Influenza_target
Q9NU22 Influenza_target
Q9NUD5 Influenza_target
Q9NV70 Influenza_target
Q9NVA4 Influenza_target
Q9NVH0 Influenza_target
Q9NVH1 Influenza_target
Q9NVI1 Influenza_target
Q9NVI1 Influenza_target
Q9NVI1 Influenza_target
Q9NVJ2 Influenza_target
Q9NVJ2 Influenza_target
Q9NVN8 Influenza_target
Q9NVV4 Influenza_target
Q9NVV4 Influenza_target
Q9NVV4 Influenza_target
Q9NW13 Influenza_target
Q9NWB1 Influenza_target
Q9NWB1 Influenza_target
Q9NWU2 Influenza_target
Q9NWU5 Influenza_target
Q9NWZ8 Influenza_target
Q9NX24 Influenza_target
Q9NX63 Influenza_target
Q9NX63 Influenza_target
Q9NX63 Influenza_target
Q9NX63 Influenza_target
Q9NX63 Influenza_target
Q9NX74 Influenza_target
Q9NXE4 Influenza_target
Q9NXS2 Influenza_target
Q9NXV2 Influenza_target
Q9NXV2 Influenza_target
Q9NXV2 Influenza_target
Q9NXV2 Influenza_target
Q9NXV2 Influenza_target
Q9NXV2 Influenza_target
Q9NXW2 Influenza_target
Q9NXW2 Influenza_target
Q9NXW2 Influenza_target
Q9NXZ2 Influenza_target
Q9NY47 Influenza_target
Q9NY93 Influenza_target
Q9NYF8 Influenza_target
Q9NYF8 Influenza_target
Q9NYF8 Influenza_target
Q9NYF8 Influenza_target
Q9NYI0 Influenza_target
Q9NYK5 Influenza_target
Q9NYU1 Influenza_target
Q9NYY8 Influenza_target
Q9NZ01 Influenza_target
Q9NZ01 Influenza_target
Q9NZ01 Influenza_target
Q9NZ01 Influenza_target
Q9NZ01 Influenza_target
Q9NZB2 Influenza_target
Q9NZB2 Influenza_target
Q9NZB2 Influenza_target
Q9NZB2 Influenza_target
Q9NZB2 Influenza_target
Q9NZB2 Influenza_target
Q9NZB2 Influenza_target
Q9NZL4 Influenza_target
Q9NZL4 Influenza_target
Q9NZL4 Influenza_target
Q9NZN4 Influenza_target
Q9NZN4 Influenza_target
Q9P000 Influenza_target
Q9P003 Influenza_target
Q9P013 Influenza_target
Q9P015 Influenza_target
Q9P032 Influenza_target
Q9P1Y5 Influenza_target
